TransactionID,CustomerID,Quantity,Price,Discount,CategoryID,StoreRegion
714,70191,88,1301.01,0.15,37,South
715,62425,39,123.04,0.30,46,North
716,65812,74,1351.18,0.30,37,Central
717,19327,16,1424.14,0.15,12,South
718,27773,25,193.65,0.15,6,West
719,26466,81,226.08,0.20,17,East
720,95303,9,135.11,0.20,26,Central
721,42747,36,781.93,0.30,1,Central
722,77015,67,1173.62,0.00,27,South
723,19425,73,883.96,0.30,7,North
724,73753,100,155.98,0.10,35,East
725,53857,34,577.65,0.15,37,Central
726,62004,5,262.44,0.15,10,Central
727,79778,88,1042.02,0.00,26,East
728,90508,31,78.69,0.15,18,East
729,2652,44,1226.99,0.10,20,East
730,64438,90,1028.85,0.30,15,South
731,39385,96,667.45,0.30,21,East
732,95526,54,909.44,0.00,13,West
733,27708,53,1112.71,0.30,34,East
734,7368,66,1188.28,0.00,20,Central
735,52873,18,1171.87,0.20,37,North
736,22773,25,1313.39,0.05,4,South
737,4335,59,80.59,0.10,46,South
738,35911,48,1236.14,0.20,26,North
739,89283,4,366.70,0.15,39,West
740,23277,61,882.39,0.10,23,South
741,33904,96,1247.15,0.00,19,North
742,50668,7,248.55,0.20,50,South
743,29013,83,341.54,0.05,18,West
744,67277,3,1297.62,0.30,44,North
745,62141,17,972.82,0.20,1,South
746,33082,78,1208.60,0.10,46,East
747,55550,49,1278.12,0.15,17,South
748,61172,39,1017.41,0.30,40,West
749,76610,14,15.98,0.25,24,Central
750,84849,77,915.53,0.10,44,North
751,63143,9,507.74,0.10,41,East
752,36292,34,985.90,0.25,20,South
753,19652,67,1149.38,0.00,39,West
754,86578,41,1022.73,0.25,2,West
755,38746,34,1360.83,0.15,25,North
756,76419,91,1492.16,0.30,13,East
757,95231,92,337.43,0.20,41,West
758,88064,46,763.44,0.30,11,Central
759,23742,38,150.92,0.05,48,East
760,95052,72,1145.56,0.05,44,East
761,85779,12,337.27,0.05,48,East
762,55113,43,560.67,0.20,19,West
763,15438,61,85.25,0.25,38,Central
764,81351,10,710.97,0.05,33,North
765,89221,49,797.11,0.15,4,South
766,18005,26,517.29,0.20,30,South
767,41470,92,274.63,0.00,32,East
768,82711,23,473.55,0.00,1,West
769,35852,27,1142.98,0.05,37,South
770,64170,98,1170.73,0.05,40,West
771,83033,55,608.07,0.15,25,North
772,4945,69,303.12,0.10,1,East
773,99202,68,289.91,0.25,1,South
774,29658,89,1316.09,0.10,9,North
775,50273,65,885.06,0.05,5,North
776,39086,38,686.61,0.20,39,Central
777,44281,56,1332.52,0.05,22,West
778,47088,97,286.70,0.30,26,North
779,29940,29,1092.12,0.05,14,North
780,77293,65,257.63,0.10,46,North
781,49178,82,387.40,0.20,40,North
782,77847,7,994.65,0.25,2,North
783,90407,15,628.08,0.15,8,Central
784,33127,61,1054.29,0.05,45,North
785,39468,54,994.19,0.25,34,East
786,81632,78,1052.59,0.15,7,Central
787,94211,80,181.01,0.00,7,West
788,26038,78,303.63,0.10,34,South
789,46914,91,617.59,0.05,3,Central
790,65059,27,1033.86,0.15,22,South
791,359,2,1009.09,0.00,37,West
792,19549,12,1170.39,0.00,47,North
793,33541,83,350.58,0.10,17,West
794,6565,13,1220.70,0.30,3,East
795,47215,87,472.50,0.25,8,North
796,99380,6,19.46,0.05,43,South
797,43079,46,1342.32,0.20,18,North
798,48841,44,278.39,0.15,26,West
799,35630,50,1036.40,0.15,27,South
800,14819,17,1045.77,0.00,11,North
801,54530,76,726.60,0.20,44,West
802,23759,79,572.73,0.10,40,North
803,89715,94,1460.30,0.05,31,West
804,14803,53,663.83,0.00,17,East
805,1621,91,1303.16,0.20,50,Central
806,94867,73,339.86,0.25,22,Central
807,68565,89,1052.37,0.00,28,South
808,63168,45,997.25,0.25,25,South
809,73184,79,86.58,0.25,11,Central
810,61511,64,1304.78,0.00,49,West
811,42027,31,499.69,0.10,4,Central
812,29191,71,966.76,0.15,16,North
813,60175,57,1202.89,0.15,6,West
814,58599,41,182.47,0.15,48,North
815,13454,52,621.45,0.20,36,North
816,11914,78,1444.94,0.25,20,Central
817,73707,27,983.62,0.15,22,East
818,7114,29,1267.25,0.10,36,Central
819,78637,61,1076.40,0.10,46,West
820,14946,13,1140.18,0.05,1,East
821,46549,82,1446.83,0.10,36,Central
822,49007,90,163.95,0.05,32,South
823,93960,96,1083.73,0.00,17,Central
824,25680,25,185.51,0.30,26,South
825,59906,25,1076.60,0.00,49,West
826,6095,82,1257.01,0.20,8,West
827,59951,85,886.03,0.20,9,West
828,569,68,1105.64,0.20,28,Central
829,63299,66,1172.72,0.05,45,Central
830,22761,94,1223.79,0.00,25,Central
831,79451,42,758.64,0.15,27,Central
832,90770,98,376.12,0.15,22,East
833,59356,18,211.58,0.20,45,Central
834,39180,90,823.97,0.10,46,Central
835,82914,28,305.33,0.20,46,East
836,89996,45,1382.18,0.05,46,South
837,66047,70,1043.00,0.10,46,North
838,99717,46,845.61,0.20,37,West
839,88375,96,1341.33,0.20,19,West
840,1674,67,164.17,0.15,10,North
841,87852,8,303.85,0.30,11,East
842,89574,33,223.91,0.00,45,East
843,26739,97,814.05,0.10,29,North
844,80755,87,1110.54,0.30,15,Central
845,50973,31,768.83,0.30,45,East
846,90825,86,75.23,0.15,25,West
847,89804,41,1448.92,0.00,1,East
848,26620,80,1303.93,0.30,29,South
849,83072,91,1065.77,0.10,49,Central
850,71646,95,907.06,0.30,47,South
851,38559,58,270.25,0.25,5,South
852,22780,95,773.20,0.15,3,West
853,36584,72,400.04,0.05,38,East
854,740,43,702.17,0.05,3,South
855,42288,77,81.03,0.25,40,East
856,64298,74,827.49,0.00,46,East
857,68865,29,1435.70,0.20,5,Central
858,20890,54,816.90,0.15,6,East
859,28993,28,996.69,0.10,24,East
860,28633,97,929.33,0.15,36,North
861,15037,86,522.28,0.05,42,Central
862,81413,32,1438.55,0.25,21,West
863,14861,50,388.60,0.25,19,North
864,67747,99,565.56,0.30,33,West
865,63807,6,448.17,0.25,13,East
866,67358,11,1422.58,0.05,50,Central
867,69889,1,942.26,0.05,43,South
868,89838,55,1254.32,0.05,35,West
869,84747,10,1121.60,0.05,2,West
870,93962,43,61.64,0.00,4,South
871,33019,72,110.31,0.30,15,East
872,53430,50,679.43,0.15,28,East
873,2214,50,1011.58,0.20,1,Central
874,8289,97,1120.20,0.00,45,North
875,46885,65,163.67,0.30,44,East
876,79504,12,425.87,0.15,25,West
877,86603,4,713.61,0.20,15,South
878,97879,51,1196.17,0.30,35,East
879,83106,19,450.59,0.30,47,East
880,1462,71,1312.78,0.05,8,North
881,660,74,897.00,0.20,36,North
882,39937,27,1123.70,0.25,23,South
883,54088,83,1277.93,0.05,11,South
884,28940,79,1252.95,0.05,8,South
885,87947,73,1279.12,0.30,49,Central
886,60459,83,826.75,0.10,43,North
887,32859,13,300.14,0.20,32,East
888,46811,17,1008.59,0.05,7,East
889,81202,9,1350.68,0.10,32,West
890,43037,79,990.84,0.25,38,South
891,74129,73,549.92,0.10,28,South
892,634,41,373.03,0.05,46,West
893,36265,47,205.79,0.25,22,West
894,60667,58,541.32,0.10,32,Central
895,14265,23,970.10,0.00,18,South
896,70598,26,398.54,0.25,5,North
897,2442,65,949.28,0.30,38,Central
898,53102,99,887.10,0.00,36,East
899,71234,70,710.80,0.30,10,East
900,51446,29,1337.70,0.20,47,East
901,17549,60,754.18,0.00,26,East
902,65821,2,995.70,0.30,40,South
903,99249,66,214.85,0.05,12,Central
904,74163,85,1308.93,0.05,48,West
905,47029,6,332.13,0.15,15,North
906,34650,48,354.86,0.25,14,Central
907,47350,50,707.16,0.15,3,North
908,85004,42,159.32,0.20,41,East
909,97244,34,870.05,0.20,12,West
910,85679,49,551.12,0.25,5,Central
911,32976,49,1459.15,0.05,34,West
912,46256,45,732.86,0.15,39,North
913,65777,18,662.65,0.05,5,Central
914,84342,36,321.22,0.05,11,East
915,78909,92,1226.35,0.25,15,West
916,43284,93,174.44,0.25,31,West
917,27618,76,246.06,0.30,27,North
918,31939,6,196.19,0.20,11,South
919,82516,66,63.59,0.20,10,North
920,21803,34,1384.06,0.20,26,Central
921,73873,82,32.84,0.25,47,East
922,11240,28,676.56,0.15,31,South
923,28753,53,903.25,0.30,38,South
924,81686,85,768.65,0.05,47,East
925,59438,77,887.94,0.05,25,West
926,17330,14,29.76,0.20,33,West
927,19604,78,148.97,0.15,40,Central
928,5117,69,757.48,0.00,6,West
929,86428,17,1353.47,0.20,1,West
930,68426,54,558.71,0.00,45,Central
931,56225,30,1407.94,0.15,50,West
932,45944,76,1207.91,0.30,45,Central
933,12808,55,205.16,0.15,50,South
934,10987,37,899.45,0.20,27,East
935,24776,1,1065.18,0.30,1,Central
936,68491,16,782.04,0.15,42,South
937,90147,41,616.22,0.00,10,West
938,85404,75,384.18,0.30,35,West
939,74013,47,919.76,0.25,26,South
940,54163,71,1176.76,0.15,12,East
941,73282,72,728.22,0.10,37,East
942,92471,51,1104.99,0.30,43,North
943,98018,30,672.66,0.25,11,North
944,28110,66,603.84,0.10,36,Central
945,91365,88,1061.65,0.05,25,North
946,11940,19,710.14,0.20,28,North
947,8400,34,336.55,0.00,39,North
948,94961,50,1396.37,0.15,40,Central
949,37549,92,1445.48,0.00,50,South
950,83925,64,661.26,0.05,43,Central
951,37488,25,55.25,0.20,33,Central
952,91548,30,924.71,0.25,3,East
953,31360,84,5.43,0.05,6,East
954,52355,46,1006.14,0.15,38,South
955,67862,2,1106.70,0.00,6,Central
956,37290,93,1245.50,0.20,23,East
957,36243,29,911.51,0.05,30,West
958,75355,1,395.36,0.15,33,North
959,73221,10,757.24,0.10,8,Central
960,33777,69,1220.66,0.20,17,West
961,49425,73,728.03,0.05,49,East
962,60143,88,693.78,0.20,2,West
963,15240,34,105.99,0.25,15,South
964,41384,53,1433.39,0.20,35,North
965,91858,34,376.15,0.00,26,East
966,9966,71,1397.44,0.15,21,East
967,28648,74,407.27,0.25,44,South
968,65405,95,303.50,0.25,16,East
969,27103,30,308.14,0.05,40,East
970,20447,100,164.50,0.00,44,West
971,80456,1,1147.55,0.20,3,West
972,48654,80,476.55,0.20,18,West
973,23970,98,1374.43,0.10,26,South
974,98327,74,196.73,0.20,28,West
975,70880,5,756.20,0.15,44,South
976,59926,16,1048.88,0.15,21,North
977,1550,87,320.07,0.20,7,East
978,47396,79,1293.45,0.05,36,East
979,31083,35,709.66,0.20,22,East
980,24106,64,638.79,0.15,45,East
981,47852,52,423.05,0.05,37,South
982,75484,88,346.71,0.00,47,East
983,30908,72,651.17,0.15,13,South
984,96803,20,712.12,0.00,12,West
985,65484,18,1493.36,0.30,41,Central
986,69991,93,477.01,0.15,20,East
987,73681,73,76.33,0.00,45,South
988,7870,28,1221.66,0.15,41,North
989,58964,96,505.31,0.10,24,Central
990,73072,33,519.49,0.15,8,East
991,89075,78,302.44,0.20,42,Central
992,22878,100,430.49,0.10,44,Central
993,63897,100,1106.11,0.00,25,Central
994,37556,60,949.41,0.05,11,East
995,55289,81,920.40,0.15,5,North
996,21234,44,346.19,0.10,42,East
997,93118,35,910.05,0.15,18,West
998,47601,96,882.45,0.15,27,South
999,24103,3,191.93,0.05,43,East
1000,97502,90,1125.86,0.05,11,West
1001,13502,13,100.37,0.15,36,North
1002,3456,99,598.53,0.30,6,North
1003,34401,80,237.14,0.25,25,East
1004,30063,32,1107.70,0.15,41,South
1005,17207,68,1258.58,0.00,3,East
1006,42625,61,703.45,0.30,35,East
1007,71899,57,207.00,0.25,35,South
1008,77442,77,687.53,0.25,41,Central
1009,57014,68,961.48,0.20,20,East
1010,63132,70,344.56,0.00,29,East
1011,47944,53,393.41,0.10,1,North
1012,68593,98,1272.68,0.10,19,West
1013,70137,2,1033.22,0.15,49,West
1014,39271,2,1149.97,0.30,19,Central
1015,30306,1,824.58,0.05,27,Central
1016,57293,51,378.59,0.25,48,West
1017,49593,29,398.16,0.15,41,South
1018,67714,98,1200.94,0.20,45,East
1019,37314,84,1115.68,0.30,18,West
1020,24642,9,277.70,0.10,8,West
1021,80968,58,411.84,0.20,32,South
1022,42028,3,232.46,0.20,2,South
1023,13406,37,407.45,0.25,29,North
1024,30515,12,230.27,0.15,14,East
1025,55083,40,1179.66,0.15,24,West
1026,91349,5,498.72,0.30,49,South
1027,7346,35,1164.60,0.00,35,West
1028,23804,25,1344.07,0.10,25,North
1029,15986,99,1073.45,0.15,50,West
1030,32397,95,1491.83,0.05,30,North
1031,68307,86,1473.26,0.15,25,East
1032,42345,21,945.60,0.00,48,Central
1033,68279,16,383.70,0.25,20,South
1034,47242,7,1296.17,0.05,8,South
1035,82957,56,490.15,0.05,18,Central
1036,15683,51,1184.77,0.00,3,Central
1037,90539,61,1034.17,0.05,24,North
1038,32601,21,752.38,0.25,40,East
1039,99558,81,94.78,0.10,42,South
1040,91925,69,1188.24,0.05,32,South
1041,41516,72,1183.90,0.30,23,West
1042,96101,25,36.92,0.15,23,South
1043,32860,6,730.53,0.15,36,East
1044,71138,90,737.69,0.20,12,Central
1045,45570,42,1099.94,0.10,39,Central
1046,21017,9,799.05,0.15,19,East
1047,70990,47,683.85,0.30,41,Central
1048,49682,94,282.37,0.00,40,East
1049,81291,31,484.44,0.00,43,Central
1050,50790,25,788.48,0.15,50,Central
1051,20203,79,428.28,0.15,42,East
1052,14479,13,787.18,0.00,3,South
1053,23415,5,307.11,0.15,13,North
1054,4171,74,964.42,0.15,43,West
1055,68921,80,1053.46,0.10,4,East
1056,28931,78,1078.18,0.00,14,West
1057,10481,60,1202.52,0.00,24,Central
1058,97450,54,1233.93,0.30,46,North
1059,80863,35,795.89,0.25,5,East
1060,10216,28,1441.08,0.00,7,South
1061,69686,50,288.24,0.20,43,South
1062,74715,81,1421.52,0.20,48,Central
1063,54420,96,162.74,0.25,37,East
1064,88408,59,1055.31,0.15,7,South
1065,23645,71,605.33,0.10,43,South
1066,69980,77,667.30,0.10,21,Central
1067,42554,48,621.45,0.25,28,East
1068,79746,31,846.90,0.05,25,Central
1069,97594,33,543.21,0.15,29,West
1070,26,93,56.82,0.10,39,North
1071,67845,18,1490.15,0.10,1,East
1072,29084,28,1284.30,0.00,50,East
1073,72570,66,836.70,0.20,10,North
1074,4947,59,536.71,0.05,17,East
1075,76305,32,353.33,0.30,20,North
1076,74775,52,855.75,0.05,47,North
1077,94842,42,1190.39,0.05,32,Central
1078,12500,77,965.17,0.00,47,Central
1079,50011,11,1171.28,0.30,22,East
1080,56926,54,1395.72,0.00,50,South
1081,98000,84,1274.97,0.00,41,West
1082,7095,40,788.95,0.10,35,Central
1083,19606,42,756.09,0.05,10,North
1084,88295,94,1496.06,0.15,49,Central
1085,75400,65,139.67,0.15,19,West
1086,19401,17,507.57,0.15,37,North
1087,71848,52,397.52,0.15,33,West
1088,91472,17,1144.24,0.15,36,South
1089,63945,51,980.11,0.05,36,Central
1090,96426,68,373.14,0.00,18,West
1091,42391,88,1386.59,0.00,8,West
1092,55515,47,525.72,0.10,23,Central
1093,85906,4,1155.67,0.05,23,Central
1094,57962,80,223.00,0.00,15,South
1095,89832,48,238.21,0.25,6,North
1096,96939,7,368.36,0.20,10,East
1097,1801,44,1042.22,0.00,20,West
1098,61760,3,501.16,0.25,35,South
1099,26713,70,787.28,0.10,36,West
1100,81664,94,1488.49,0.25,45,North
1101,49363,75,1359.53,0.20,3,East
1102,22325,8,429.60,0.30,45,Central
1103,35558,7,700.12,0.00,5,West
1104,86557,35,996.16,0.25,24,North
1105,2501,38,1301.78,0.25,25,South
1106,49900,66,1465.03,0.00,21,West
1107,78264,69,136.59,0.05,33,West
1108,73491,92,37.13,0.05,34,East
1109,43722,63,593.13,0.05,2,East
1110,89695,46,536.29,0.10,16,Central
1111,36160,8,940.56,0.15,2,Central
1112,36726,29,231.80,0.15,43,South
1113,11508,94,576.40,0.25,40,South
1114,54701,31,861.48,0.15,20,Central
1115,43161,58,815.64,0.05,42,South
1116,76157,70,1027.65,0.05,9,East
1117,90248,91,1348.47,0.05,28,South
1118,86014,73,1376.08,0.10,5,Central
1119,69857,93,181.99,0.10,10,North
1120,41772,53,1441.99,0.10,29,East
1121,19918,100,285.96,0.05,12,North
1122,99936,79,927.34,0.20,37,Central
1123,30267,77,352.11,0.25,2,East
1124,10418,89,1170.84,0.05,33,Central
1125,61442,92,976.10,0.05,25,West
1126,62109,18,249.86,0.05,3,West
1127,1968,35,1425.55,0.05,48,South
1128,99324,27,103.87,0.15,40,West
1129,90160,42,1300.83,0.05,28,West
1130,5483,78,1104.32,0.15,47,East
1131,51663,79,1409.01,0.20,39,Central
1132,68844,83,1314.30,0.30,3,Central
1133,14329,58,688.07,0.00,16,Central
1134,70500,51,1475.83,0.00,36,West
1135,67650,98,947.82,0.00,13,East
1136,57614,51,1327.17,0.30,19,West
1137,21822,55,445.16,0.00,45,Central
1138,18644,60,1245.69,0.15,6,Central
1139,14834,24,1169.20,0.25,35,South
1140,51521,53,488.57,0.00,12,West
1141,77374,92,1344.21,0.15,6,East
1142,42478,89,974.62,0.25,11,North
1143,11953,15,1060.81,0.25,24,North
1144,68658,91,579.21,0.30,33,Central
1145,20959,49,827.77,0.00,50,South
1146,43935,73,1307.60,0.30,10,South
1147,18954,23,1154.89,0.00,27,East
1148,40570,94,1154.10,0.15,19,South
1149,15409,17,1440.85,0.00,40,East
1150,1601,59,748.95,0.15,35,North
1151,79690,64,360.63,0.20,43,West
1152,59473,53,665.60,0.20,39,North
1153,32076,71,420.78,0.25,36,South
1154,6412,24,226.64,0.25,23,North
1155,19055,5,1002.16,0.30,39,East
1156,43400,12,78.30,0.15,12,South
1157,88093,37,918.58,0.25,45,Central
1158,75011,72,270.24,0.15,48,Central
1159,47211,5,144.22,0.10,21,East
1160,49669,9,1138.87,0.30,36,North
1161,38383,61,206.15,0.25,18,East
1162,69082,53,789.35,0.25,14,Central
1163,7627,14,859.19,0.25,34,North
1164,63395,93,1034.54,0.30,46,East
1165,55975,78,1272.46,0.10,34,Central
1166,81690,46,1391.02,0.20,37,West
1167,68119,94,949.63,0.15,12,Central
1168,30504,91,439.28,0.05,1,North
1169,3144,60,940.06,0.00,48,South
1170,80650,54,623.99,0.10,23,Central
1171,83559,28,21.89,0.05,45,East
1172,33348,9,465.12,0.20,36,East
1173,804,15,1030.32,0.10,26,Central
1174,80740,4,1248.90,0.05,22,East
1175,88143,62,1374.66,0.30,3,South
1176,63111,20,942.66,0.30,35,East
1177,60617,53,1392.05,0.00,34,East
1178,74049,93,1018.91,0.20,35,North
1179,27298,74,1029.81,0.30,23,North
1180,19570,36,1261.91,0.10,25,Central
1181,21754,74,910.51,0.05,39,North
1182,98506,40,1059.37,0.10,46,North
1183,35586,53,134.76,0.05,24,West
1184,39667,28,790.03,0.05,8,East
1185,4902,100,307.14,0.00,29,Central
1186,3269,62,1357.91,0.05,13,East
1187,63370,94,1311.45,0.10,50,East
1188,18782,99,1308.34,0.30,34,South
1189,26895,93,59.65,0.15,46,Central
1190,15183,1,469.92,0.00,44,Central
1191,11414,43,702.98,0.00,7,Central
1192,86375,96,472.16,0.20,49,East
1193,83736,27,484.72,0.05,19,East
1194,69767,41,1160.32,0.25,8,East
1195,19572,21,414.09,0.00,40,Central
1196,67379,14,313.83,0.10,36,East
1197,35528,19,1415.20,0.30,19,Central
1198,32090,22,111.51,0.20,22,Central
1199,58150,7,199.46,0.15,44,North
1200,13885,50,85.43,0.15,26,South
1201,92364,77,1337.46,0.25,45,West
1202,80782,46,472.10,0.30,13,Central
1203,10296,97,1147.82,0.20,9,North
1204,91567,60,150.41,0.10,44,West
1205,61676,30,1421.44,0.05,40,East
1206,47639,51,279.11,0.25,22,East
1207,59413,63,50.24,0.15,8,East
1208,62738,60,1269.42,0.10,50,East
1209,79226,74,195.45,0.00,26,North
1210,42713,72,975.93,0.30,20,Central
1211,60421,52,887.85,0.05,40,South
1212,71821,21,1460.97,0.15,5,East
1213,27295,89,888.50,0.30,28,Central
1214,44853,70,1042.73,0.05,43,North
1215,96911,92,863.41,0.15,8,Central
1216,78129,60,491.44,0.00,29,South
1217,40375,52,109.06,0.00,44,Central
1218,49665,42,743.97,0.25,4,North
1219,28523,18,1331.46,0.30,41,North
1220,99232,19,993.02,0.15,35,East
1221,51116,79,869.01,0.05,14,East
1222,39287,73,1192.55,0.25,20,West
1223,94083,45,1485.48,0.20,1,Central
1224,66903,52,1272.22,0.30,19,North
1225,48395,71,1452.01,0.00,46,Central
1226,47087,15,1292.57,0.30,2,South
1227,56586,90,887.29,0.25,21,West
1228,53220,49,655.61,0.05,43,South
1229,62243,18,286.40,0.15,24,West
1230,20221,37,1496.20,0.25,9,South
1231,1521,10,974.34,0.05,47,West
1232,86236,56,1462.59,0.05,6,South
1233,84181,54,1290.93,0.30,45,Central
1234,55798,80,273.80,0.20,28,Central
1235,58989,50,536.18,0.05,28,Central
1236,974,74,749.74,0.25,16,Central
1237,35292,53,1390.21,0.20,24,North
1238,4964,73,727.49,0.10,8,Central
1239,63116,89,124.69,0.25,47,Central
1240,98381,100,422.73,0.20,6,Central
1241,79964,12,371.62,0.25,48,North
1242,89663,82,811.10,0.20,20,Central
1243,6918,44,804.87,0.00,31,West
1244,67196,61,863.08,0.10,27,East
1245,38617,38,255.42,0.25,39,East
1246,95286,73,394.36,0.25,31,Central
1247,22162,74,82.17,0.10,48,Central
1248,3579,37,729.72,0.05,33,North
1249,36419,33,203.15,0.10,18,East
1250,1862,95,171.77,0.05,38,South
1251,86397,58,557.80,0.05,17,South
1252,63560,24,1200.06,0.30,3,East
1253,11063,19,895.34,0.30,10,West
1254,98666,53,1156.70,0.05,43,West
1255,95159,82,255.09,0.20,47,East
1256,7121,83,400.27,0.30,8,North
1257,21968,60,601.12,0.10,31,Central
1258,30627,49,1026.85,0.15,31,East
1259,19026,68,1306.07,0.00,19,West
1260,50071,87,476.95,0.20,44,North
1261,12762,69,957.95,0.30,28,Central
1262,85468,35,505.78,0.10,7,East
1263,85767,75,589.77,0.30,44,South
1264,96248,87,885.14,0.05,34,East
1265,88830,89,1489.86,0.10,36,North
1266,88186,2,1248.38,0.00,27,North
1267,68848,14,1029.82,0.10,15,East
1268,33017,25,55.89,0.20,6,North
1269,77875,85,1341.48,0.05,39,North
1270,92809,16,134.15,0.20,9,West
1271,86035,98,1350.35,0.20,12,North
1272,91181,24,383.74,0.15,43,North
1273,83727,59,1384.43,0.10,50,West
1274,90731,86,1155.97,0.10,17,South
1275,9699,36,1166.77,0.15,25,East
1276,7873,34,1433.63,0.10,12,West
1277,9097,63,1469.24,0.05,40,West
1278,23389,83,740.63,0.05,35,West
1279,28625,79,966.79,0.15,46,East
1280,13539,5,114.01,0.20,47,East
1281,58443,3,1345.29,0.05,42,North
1282,4960,86,588.77,0.05,45,East
1283,51293,74,10.54,0.25,50,West
1284,62671,56,608.85,0.25,50,North
1285,70796,29,9.94,0.25,50,West
1286,15887,73,805.28,0.10,22,East
1287,52510,8,950.25,0.25,6,East
1288,70075,44,125.28,0.15,49,East
1289,84908,26,269.04,0.00,25,South
1290,39174,90,588.21,0.00,41,East
1291,63767,11,1328.40,0.15,48,South
1292,18343,5,293.67,0.25,38,South
1293,64125,50,99.17,0.20,42,East
1294,65495,69,1447.61,0.30,29,North
1295,4856,44,88.80,0.30,47,North
1296,53151,16,321.46,0.25,43,Central
1297,60080,87,1305.95,0.20,10,Central
1298,30538,10,60.13,0.05,32,North
1299,61764,80,73.47,0.25,42,South
1300,1883,23,950.83,0.10,7,West
1301,80115,22,1253.85,0.00,7,North
1302,65162,77,1199.77,0.05,5,South
1303,55865,44,1218.22,0.25,44,West
1304,42499,16,1463.90,0.20,35,South
1305,42152,28,1147.52,0.20,12,East
1306,8287,16,414.47,0.30,27,South
1307,91265,48,832.34,0.15,16,Central
1308,5335,18,154.45,0.30,41,Central
1309,49301,100,240.84,0.15,6,North
1310,947,23,1389.57,0.25,42,Central
1311,37190,54,1041.79,0.30,50,West
1312,90749,17,313.21,0.25,18,Central
1313,59038,53,362.68,0.05,40,North
1314,78155,24,1077.21,0.20,6,East
1315,45594,54,11.83,0.05,13,North
1316,69495,13,930.29,0.30,49,Central
1317,66525,29,699.00,0.25,43,South
1318,36232,7,294.61,0.30,10,West
1319,65211,23,243.84,0.00,4,East
